nome,telefone,whatsapp,instagram,email,categoria,cidade,bairro,endereco,tem_site,url_site,avaliacao,num_avaliacoes
Claudia Infante Design de Interiores | Barra da Tijuca | RJ,21) 99966-1838,"https://api.whatsapp.com/send?phone=5511988255555&text=Ol%C3%A1%20Rafael,%20vim%20atrav%C3%A9s%20do%20google%20e%20gostaria%20de%20solicitar%20um%20or%C3%A7amento!",https://www.instagram.com/rangellale?igsh=c3ljMHdkODNyZHhs&utm_source=qr,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Link Office, Mall & Stay - Av. Ayrton Senna, 2600 - Bloco 3, Sala 311 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-003",True,https://www.claudiainfante.com.br/,5.0,
Barra Decor Interiores,21) 3203-6311,,https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Condomínio Citta América - Av. das Américas, 700 - bloco 8, loja 102 L - Barra da Tijuca, Rio de Janeiro - RJ, 22640-100",True,http://www.barradecor.com.br/,4.9,
Studio LM+,21) 99994-4683,21) 99994-4683,https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"ED, Dimension Office Park - AV. ABELARDO BUENO, 1, Av. Ayrton Senna, 2 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-040",False,https://www.instagram.com/studiolmais/,5.0,
Adriana Rangel (AR Designer de Interiores),21) 98795-7533,21) 98795-7533,https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Cittá Office Mall - Av. das Américas, 700 - bl 8 / Loja 108A - Barra da Tijuca, Rio de Janeiro - RJ, 22640-100",True,http://ardesignerdeinteriores.com.br/,5.0,
Paula Muller Arquitetura e Design de Interiores,21) 99152-5155,21) 99152-5155,https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Avenida Ayrton Senna 2150 Bloco: F Sala: 221 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-900",True,http://www.paulamuller.com.br/,4.4,
Arquitetura Camila Fleck | Arquiteta Rio de Janeiro | Escritório de Arquitetura Barra da Tijuca | Design de Interiores,21) 4109-6699,552141096699,https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Ayrton Senna, 2600 - Barra da Tijuca, Rio de Janeiro - RJ, 22631-002",True,http://www.camilafleck.arq.br/,5.0,
T2 DESIGN - Ambientes Planejados,21) 97101-5002,21) 97101-5002,https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Bloco 3 Office - Av. Ayrton Senna, 2600 - Loja 116 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-002",True,http://www.t2designrio.com.br/,4.8,
Laviz Decorações e Home,21) 3597-6483,"https://api.whatsapp.com/send?phone=5511988255555&text=Ol%C3%A1%20Rafael,%20vim%20atrav%C3%A9s%20do%20google%20e%20gostaria%20de%20solicitar%20um%20or%C3%A7amento!",https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Olegário Maciel, 451 - Lojas I,J e O - Barra da Tijuca, Rio de Janeiro - RJ, 22621-222",True,https://lavizhomedecor.com/,5.0,
Jfferr Design - Design de Interiores by João Ferreira,,"https://api.whatsapp.com/send?phone=5511988255555&text=Ol%C3%A1%20Rafael,%20vim%20atrav%C3%A9s%20do%20google%20e%20gostaria%20de%20solicitar%20um%20or%C3%A7amento!",https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Ator José Wilker, 400 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-024",True,https://jfferrdesign.com/,5.0,
Julio Teroni Arquitetura e Interiores,21) 99380-6532,"https://api.whatsapp.com/send?phone=5511988255555&text=Ol%C3%A1%20Rafael,%20vim%20atrav%C3%A9s%20do%20google%20e%20gostaria%20de%20solicitar%20um%20or%C3%A7amento!",https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"R. Sérgio Buarque de Holanda, 605 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-031",True,https://www.julioteroni.com.br/,5.0,
Isabela Lavenere Arquitetura,21) 2493-2652,"https://api.whatsapp.com/send?phone=5511988255555&text=Ol%C3%A1%20Rafael,%20vim%20atrav%C3%A9s%20do%20google%20e%20gostaria%20de%20solicitar%20um%20or%C3%A7amento!",https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. José Silva de Azevedo Neto, 200 - BL 6, SL 201 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-056",True,http://www.isabelalavenere.com.br/,5.0,
Shayanne Secaf Arquitetura e Interiores,21) 97312-4275,"https://api.whatsapp.com/send?phone=5511988255555&text=Ol%C3%A1%20Rafael,%20vim%20atrav%C3%A9s%20do%20google%20e%20gostaria%20de%20solicitar%20um%20or%C3%A7amento!",https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Bloco 4 - Av. Ator José Wilker, 600 - Loja 252, 2º andar - Barra da Tijuca, Rio de Janeiro - RJ, 22775-024",True,https://shaysecaf.com.br/,5.0,
Casa Algarve | Design de Interiores | Móveis Planejado | Projetos | Jardim Botânico & Barra da tijuca RJ,21) 99797-1353,"https://api.whatsapp.com/send?phone=5511988255555&text=Ol%C3%A1%20Rafael,%20vim%20atrav%C3%A9s%20do%20google%20e%20gostaria%20de%20solicitar%20um%20or%C3%A7amento!",https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Città América, Av. das Américas, 700 - Loja 305 L - Barra da Tijuca, Rio de Janeiro - RJ, 22640-100",True,http://bit.ly/46co9sC,5.0,
Leila Dionizios Escritório de Arquitetura Barra da Tijuca,21) 98556-6399,"https://api.whatsapp.com/send?phone=5511988255555&text=Ol%C3%A1%20Rafael,%20vim%20atrav%C3%A9s%20do%20google%20e%20gostaria%20de%20solicitar%20um%20or%C3%A7amento!",https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Condominio O2 - Av. José Silva de Azevedo Neto, 200 - bloco 6 Sl 121 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-057",True,http://www.leiladionizio.com.br/,4.5,
Art Design Brasil,21) 2228-1868,"https://api.whatsapp.com/send?phone=5511988255555&text=Ol%C3%A1%20Rafael,%20vim%20atrav%C3%A9s%20do%20google%20e%20gostaria%20de%20solicitar%20um%20or%C3%A7amento!",https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Avenida das Américas 3443, bloco 3, grupo 202 - Barra da Tijuca, Rio de Janeiro - RJ, 22631-003",True,http://www.artdesignbrasil.com/,5.0,
Maison Barra Interiores,21) 96959-8535,"https://api.whatsapp.com/send?phone=5511988255555&text=Ol%C3%A1%20Rafael,%20vim%20atrav%C3%A9s%20do%20google%20e%20gostaria%20de%20solicitar%20um%20or%C3%A7amento!",https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Shopping Barra Square Avenida das Américas, 3555 - Bloco 01, |, 122 - Acesso Américas - Barra da Tijuca, Rio de Janeiro - RJ, 22631-003",True,http://www.maisonbarralp.com.br/,4.8,
Estrella Arquitetura,21) 97182-7224,"https://api.whatsapp.com/send?phone=5511988255555&text=Ol%C3%A1%20Rafael,%20vim%20atrav%C3%A9s%20do%20google%20e%20gostaria%20de%20solicitar%20um%20or%C3%A7amento!",https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Shopping Barra Point - Av. Armando Lombardi, 350 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-000",True,https://www.estrellarquitetura.com.br/,4.7,
NÓZ DESIGN - Design de Interiores,21) 96624-8044,"https://api.whatsapp.com/send?phone=5511988255555&text=Ol%C3%A1%20Rafael,%20vim%20atrav%C3%A9s%20do%20google%20e%20gostaria%20de%20solicitar%20um%20or%C3%A7amento!",https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Embaixador Abelardo Bueno, 01 - Bloco 1, Sala 508B - Barra da Tijuca, Rio de Janeiro - RJ, 22775-022",False,,5.0,
DecorAle - Arquitetura e Design de Interiores por Ale Rangel,21) 98214-6110,"https://api.whatsapp.com/send?phone=5511988255555&text=Ol%C3%A1%20Rafael,%20vim%20atrav%C3%A9s%20do%20google%20e%20gostaria%20de%20solicitar%20um%20or%C3%A7amento!",https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Ayrton Senna, 2150 - Bloco B, Sala 206 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-003",False,https://www.instagram.com/rangellale?igsh=c3ljMHdkODNyZHhs&utm_source=qr,,
LUXURY Home Design,21) 97098-7472,"https://api.whatsapp.com/send?phone=5511988255555&text=Ol%C3%A1%20Rafael,%20vim%20atrav%C3%A9s%20do%20google%20e%20gostaria%20de%20solicitar%20um%20or%C3%A7amento!",https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Ayrton Senna, 2150 - Bloco D Loja 105 - Barra da Tijuca, Rio de Janeiro - RJ, 22755-900",False,https://instagram.com/luxury.hdesign?igshid=NTdlMDg3MTY=,5.0,
Personal Trainer Braian Cabral,21) 99119-8909,552164166161,https://www.instagram.com/samuquiteria,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Flamboyants da Península, 155 - Barra da Tijuca, Rio de Janeiro - RJ, 22776-070",True,https://www.performancedecorpos.com/,5.0,
Samuel Quitéria - Personal Trainer,21) 97512-4642,552164166161,https://www.instagram.com/samuquiteria,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"R. Ipanema, 229 - Barra da Tijuca, Rio de Janeiro - RJ, 22631-390",False,https://www.instagram.com/samuquiteria/,5.0,
Personal Trainer na Barra e no Recreio - Thyssi,21) 99983-0336,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Rua Alfredo Ceschiatti - Barra da Tijuca, Rio de Janeiro - RJ, 22775-033",False,https://www.instagram.com/thyssipersonal,5.0,
Personal Trainer Barra Da Tijuca- Gabriel Spíndola,62) 98460-5508,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas - Barra da Tijuca, Rio de Janeiro - RJ, 22621-000",True,https://agenciajoy.art/gabriel-spindola?fbclid=PAdGRleANCLstleHRuA2FlbQIxMQABpxAMxZl83ufAaKlYsth1yvC4lcyCNxP8fWRtRcblEMUE3pjE4UgJrD0E9ta6_aem_tWDaq4pXGr0jXBFZZQgQ5g,5.0,
Thaís Rodrigues | Personal Trainer,21) 99092-8038,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Condomínios Barra Olímpica, Estr. Cel. Pedro Corrêa, s/n - Barra da Tijuca, Rio de Janeiro - RJ, 22775-090",True,https://linktr.ee/thaisrodrigues.personal,5.0,
Larissa Lomeu - Personal trainer - atendimento em academias e condomínios na Barra e Recreio,21) 99133-1064,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 500 - Barra da Tijuca, Rio de Janeiro - RJ, 22776-070",False,https://www.instagram.com/larissalomeu_personaltrainer?igsh=OXlqd3hvcHBydnFw,5.0,
Studio Uniq Trainer,21) 97486-8245,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 2250 - sala 223 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-101",False,,5.0,
Personal Trainer na Barra - Felipe Oliver,21) 97456-1699,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 411 - Apartamento 705; Bloco 2 - Barra da Tijuca, Rio de Janeiro - RJ, 22631-000",True,https://felipeolivercoach.com.br/personal-trainer,5.0,
Lucas Barros | Personal Trainer de Alto Nível na Barra da Tijuca,21) 98057-5691,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 4666 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-102",True,http://teletype.link/lucasbarrospersonal,5.0,
Personal Fisio Leandro Gomes,21) 99764-7382,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 7380 - 217 / 218 - Barra da Tijuca, Rio de Janeiro - RJ, 22793-081",False,,5.0,
Personal Trainer BIA MELO,21) 98220-8050,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 6551 - Barra da Tijuca, Rio de Janeiro - RJ, 22793-080",False,,5.0,
TOTAL FITT ACADEMIA - BARRA DA TIJUCA,21) 98547-0844,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 12700 - Barra da Tijuca, Rio de Janeiro - RJ, 22790-702",False,,4.9,
Isis Roberta Studio de Personal Trainer,21) 97091-8471,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Embaixador Abelardo Bueno, 01 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-022",False,,5.0,
Hugo Mota Personal Trainer,21) 96998-0421,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"R. Jorn. Henrique Cordeiro, 120 - Barra da Tijuca, Rio de Janeiro - RJ, 22631-450",False,,5.0,
Marcello Cassiano Personal Natação e Educação Fisica adaptada na Barra da Tijuca,21) 99380-0271,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Vice Pres. José Alencar, 1400 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-033",True,http://wa.link/sefmn8,5.0,
Studio Personal Ton Duarte,21) 98224-5013,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 11365 - Barra da Tijuca, Rio de Janeiro - RJ, 22793-082",False,,,
Dna Experience,,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 10017 - Barra da Tijuca, Rio de Janeiro - RJ, 22793-081",True,http://www.dnaexperience.com/,4.5,
BRUK Barra da Tijuca,21) 99670-3551,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Belisário Leite de Andrade Neto, 138 - Barra da Tijuca, Rio de Janeiro - RJ, 22621-270",True,http://www.bruk.fit/,5.0,
"PERSONAL TRAINER - PRÁXIS, CONSULTORIA ESPORTIVA",21) 99858-9496,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Avenida Vice Presidente José Alencar, 925-983 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-033",True,https://wa.me/5521998589496,5.0,
Bruno Moura | Personal Trainer,21) 97928-5501,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Rua Antônio Arthur Braga, 250 - Barra da Tijuca, Rio de Janeiro - RJ, 22793-105",False,,4.8,
Dra.Bárbara Divina | Clínica Médica,21) 99778-8671,21) 99778-8671,https://www.instagram.com/apaixonadosctibarra,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"LEAD Américas|Avenida das Américas,2480, Bloco 2 -subsolo-sala 124 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-101",True,https://wa.me/message/6ZQWD4HIEHLFF1,5.0,
"Dra. Iara Sant’ Ana, Endocrinologista",21) 2530-4779,,,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Botafogo,"Rua Conde de Irajá, 125 - Botafogo, Rio de Janeiro - RJ, 22271-020",True,https://iarasantana.com/,5.0,
Centro Médico Mar da Barra,21) 2491-7996,,https://www.instagram.com/psicoterapeuta_leticiag?igsh=YzljYTk1ODg3Zg==,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Lúcio Costa, 3460 - Cobertura - 303 - Barra da Tijuca, Rio de Janeiro - RJ, 22630-010",False,,3.9,
VENDO CONSULTÓRIO BARRA DA TIJUCA,21) 99983-6148,21) 99983-6148,,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 297 - Sala 219 - Barra da Tijuca, Rio de Janeiro - RJ, 22631-000",False,,5.0,
Centro Médico 1 Barra Shopping,21) 2430-9000,,,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 4666 - 3º piso - Barra da Tijuca, Rio de Janeiro - RJ, 22640-102",True,https://www.barrashopping.com.br/centro-medico/centro-medico/,4.5,
Dra. Monique Bastos - Consultório Médico Barra da Tijuca Obesidade Nutrologia Emagrecimento Clínico Geral Clínica Médica Rj,21) 97096-8188,21) 97096-8188,,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 500 - Bloco 14, Sala 201 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-100",False,,5.0,
Sublocação de Consultório - Barra da Tijuca (Le Monde),21) 98347-1128,21) 98347-1128,,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 3 - 500 Hong Kong 1000 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-102",False,,5.0,
Leve Clínica Barra da Tijuca,21) 3952-4800,,https://www.instagram.com/apaixonadosctibarra,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Armando Lombardi, 333 - Barra da Tijuca, Rio de Janeiro - RJ, 22621-040",True,http://www.levesaude.com.br/,4.5,
"Barra da Tijuca, Rio de Janeiro - Huff Life Clínica de Estética e Emagrecimento.",51) 99334-5221,51) 99334-5221,https://www.instagram.com/apaixonadosctibarra,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Edifício Le Mond - Av. das Américas, 3500 - Bloco 7 / Sala 108 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-102",True,https://hufflife.com.br/,4.8,
Dra. Priscila Neuman – Gastro e Clínica| Barra da Tijuca RJ,21) 97898-4345,21) 97898-4345,,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"CEO CORPORATE - Av. João Cabral de Mello Neto, 850 - TORRE NORTH, 10º ANDAR, SALA 813 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-057",True,http://drapriscilaneuman.com.br/,4.8,
dr.olho - Barra da Tijuca,21) 2018-7040,,https://www.instagram.com/apaixonadosctibarra,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Shopping Downtown - Av. das Américas, 500 - Bloco 8, sala 322 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-904",True,https://drolho.com/,4.9,
Clínica Bacelar,21) 3328-9702,,https://www.instagram.com/apaixonadosctibarra,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Centro Profissional Barra Shopping, Av. das Américas, 4790 - 223 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-102",True,https://www.bacelar.com.br/,4.9,
Dra Valéria Matarotti .Dermatologista na Barra da Tijuca.,21) 98238-7542,21) 98238-7542,https://www.instagram.com/apaixonadosctibarra,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Barra Medical - Av. das Américas, 505 - 204 - Barra da Tijuca, Rio de Janeiro - RJ, 22631-000",True,https://www.doctoralia.com.br/valeria-matarotti-s-moreira/infectologista-dermatologista-generalista/rio-de-janeiro,5.0,
Clínica Neurológica Professor Fernando Pompeu - Barra,21) 3154-8000,,https://www.instagram.com/apaixonadosctibarra,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Centro Médico 1 - Barra Shopping - Av. das Américas, 4666 - Sala 320 e 324 - Barra da Tijuca, Rio de Janeiro - RJ, 22641-102",True,http://clinicafernandopompeu.com.br/,4.5,
Salus Consultórios Médicos – Barra,21) 2430-9400,,https://www.instagram.com/apaixonadosctibarra,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 4666 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-102",False,,3.0,
Clínica Health Concept,21) 99544-9289,21) 99544-9289,https://www.instagram.com/apaixonadosctibarra,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Grupo 520 - Av. das Américas, 3500 - Bloco 07 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-102",True,https://clinicahc.com.br/,2.4,
CLÍNICA VETERINÁRIA APAIXONADOS CTI BARRA 24H,21) 98711-5790,21) 98711-5790,https://www.instagram.com/apaixonadosctibarra,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Tijuca,"Av. das Américas, 3939 - Tijuca, Rio de Janeiro - RJ, 22631-003",False,https://www.instagram.com/apaixonadosctibarra,4.5,
Clínica Pitila Ramalhoto,21) 3385-4724,,https://www.instagram.com/apaixonadosctibarra,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Centro,"Av. das Américas, 4200 - Centro, Rio de Janeiro - RJ, 22640-102",False,,5.0,
Hospital Vitória Barra,21) 3263-2000,,https://instagram.com/drjamilsaid?igshid=NGExMmI2YTkyZg==,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Jorge Curi, 550 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-001",True,https://barra-tijuca.hospitalvitoria.com.br/fone?gad_source=1&gclid=CjwKCAiA9bq6BhAKEiwAH6bqoJaGWx_NLsWNrFim_fROlicGqnOF7veLZseQqBDXs6u3UDUp0f2bkBoCFe4QAvD_BwE,2.7,
MEDNET Rio de Janeiro/RJ - Unidade Barra da Tijuca - Medicina e Segurança do Trabalho,21) 3324-5770,,https://instagram.com/drjamilsaid?igshid=NGExMmI2YTkyZg==,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 4200 - Bloco 4, Salas 315 e 316 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-907",True,https://grupomednet.com.br/rjbarra/,4.7,
LC Estética Avançada e Saúde Integrativa - Rio de Janeiro,21) 99915-4630,21) 99915-4630,,,clínica de estética,"Recreio dos Bandeirantes - Rio de Janeiro, RJ",Marechal Hermes,"R. Vítor, 135 - sala 5 - Marechal Hermes, Rio de Janeiro - RJ, 21610-370",True,https://www.lcesteticaesaude.com.br/,5.0,2
Clínica Estética de Resultados | Limpeza de Pele | Criolipólise | Lavieen | Clínica de Estética no Recreio dos Bandeirantes,21) 96509-2940,21) 96509-2940,,,clínica de estética,"Recreio dos Bandeirantes - Rio de Janeiro, RJ",Recreio dos Bandeirantes,"Recreio shopping - Av. das Américas, 19019 - sala 304 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-701",True,https://esteticaderesultados.com.br/,4.9,
Clínica Beauty Gene - Estética Regenerativa,21) 97190-7172,5521971907172,https://www.instagram.com/dracyssamagalhaes,,clínica de estética,"Recreio dos Bandeirantes - Rio de Janeiro, RJ",Recreio dos Bandeirantes,"Av. Genaro de Carvalho, 2597 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22795-030",False,https://www.instagram.com/dracyssamagalhaes/,5.0,
Spazio Giovanini - Clínica de Estética Facial e Corporal no Recreio dos Bandeirantes - RJ,21) 97043-7215,21) 97043-7215,,,clínica de estética,"Recreio dos Bandeirantes - Rio de Janeiro, RJ",Recreio dos Bandeirantes,"R. Prudente de Morais Neto, 101 - Sala 403 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22795-345",True,https://spaziogiovanini.com.br/,5.0,
Espaço Facial Recreio Shopping - Harmonização Facial,21) 96666-8181,21) 96666-8181,,,clínica de estética,"Recreio dos Bandeirantes - Rio de Janeiro, RJ",Recreio dos Bandeirantes,"Av. das Américas, 19019 - LOJA 116 PISO 1 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-701",True,https://espacofacial.com.br/,4.2,
Clínica de Estética Avançada Soul Diva | Harmonização | Preenchimento RJ,21) 99219-7008,21) 99219-7008,,,clínica de estética,"Recreio dos Bandeirantes - Rio de Janeiro, RJ",Recreio dos Bandeirantes,"Av. das Américas, 17150 - Bloco 1 Sala 537 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-704",True,https://souldivaestetica.com.br/,4.9,
Libert Beleza - Clínica de Estética Avançada,21) 98612-9015,21) 98612-9015,,,clínica de estética,"Recreio dos Bandeirantes - Rio de Janeiro, RJ",Recreio dos Bandeirantes,"Avenida das Americas 12900 - Edificio Americas Avenue Bloco 1 (ARGENTINA, Sala 319 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-702",True,https://www.libertbeleza.com/,5.0,
Clinica de Estética By Inove (Dra. Michelle),21) 99626-9196,21) 99626-9196,,,clínica de estética,"Recreio dos Bandeirantes - Rio de Janeiro, RJ",Recreio dos Bandeirantes,"Estrada Benvindo de Novaes, 1825 - Sala 213 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-381",False,,5.0,
Estetic Face Recreio,21) 98071-6128,21) 98071-6128,,,clínica de estética,"Recreio dos Bandeirantes - Rio de Janeiro, RJ",Recreio dos Bandeirantes,"Av. das Américas, 16325 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-704",True,http://www.esteticface.com.br/,4.8,
Espaço Sentir & Cuidar | Clínica de Estética | Spa | Podologia | Recreio do Bandeirantes,21) 98366-7813,21) 98366-7813,,,clínica de estética,"Recreio dos Bandeirantes - Rio de Janeiro, RJ",Recreio dos Bandeirantes,"Av. das Américas, 15.511 - sala 306 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-701",True,https://www.espacosentirecuidar.ag5agencia.site/in%C3%ADcio,5.0,
Clínica Naah Recreio,21) 96499-0420,21) 96499-0420,,,clínica de estética,"Recreio dos Bandeirantes - Rio de Janeiro, RJ",Recreio dos Bandeirantes,"Rua Haroldo Cavalcanti, 360 - sala 301 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22795-240",False,,5.0,2
